0x0	0x1
0x40	0x41
0x20	0x21
0x1	0x2
0x3f	0x40
0x60	0x61
0x1f	0x20
0x4	0x5
0x2	0x3
0x3	0x4
0x5	0x6
0x6	0x7
0x7	0x8
0x8	0x9
0x9	0xa
0xa	0xb
0xb	0xc
0xc	0xd
0xd	0xe
0xe	0xf
0xf	0x10
0x10	0x11
0x11	0x12
0x12	0x13
0x13	0x14
0x14	0x15
0x15	0x16
0x16	0x17
0x17	0x18
0x18	0x19
0x1a	0x1b
0x1b	0x1c
0x1c	0x1d
0x1d	0x1e
0x1e	0x1f
0x21	0x22
0x22	0x29
0x29	0x2a
0x2a	0x2b
0x2b	0x2f
0x2f	0x34
0x34	0x35
0x35	0x36
0x36	0x37
0x37	0x38
0x38	0x39
0x3a	0x3b
0x3c	0x3d
0x3d	0x3e
0x3e	0x3f
0x41	0x45
0x45	0x4a
0x4a	0x4b
0x4b	0x4c
0x4c	0x4d
0x4d	0x4e
0x4e	0x4f
0x4f	0x50
0x50	0x51
0x52	0x53
0x53	0x54
0x54	0x55
0x55	0x56
0x57	0x58
0x58	0x59
0x5b	0x5e
0x5e	0x5f
0x5f	0x60
0x61	0x62
0x62	0x63
0x63	0x64
0x65	0x68
0x68	0x69
0x69	0x6a
0x6a	0x6b
0x6b	0x6c
0x6c	0x71
0x71	0x72
0x73	0x74
0x74	0x75
0x75	0x76
0x76	0x77
0x77	0x78
0x78	0x79
0x79	0x7a
0x7a	0x7e
0x7e	0x7f
0x7f	0x80
0x80	0x81
0x81	0x82
0x82	0x89
0x89	0x8a
0x8a	0x8b
0x8b	0x8c
0x8c	0x8d
0x8d	0x8e
0x8e	0x8f
0x8f	0x90
0x90	0x97
0x97	0x98
0x98	0xa0
0xa0	0xa1
0xa1	0xa2
0xa2	0xa3
0xa3	0xa4
0xa4	0xa5
0xa5	0xa6
0xa6	0xad
0xad	0xae
0xae	0xaf
0xaf	0xb0
0xb0	0xb1
0xb1	0xb2
0xb2	0xb3
0xb3	0xb7
0xb7	0xb8
0xb8	0xb9
0xb9	0xba
0xba	0xc0
0xc0	0xc1
0xc1	0xc2
0xc2	0xc3
0xc3	0xc4
0xc4	0xc5
0xc5	0xc6
0xc6	0xc7
0xc7	0xc8
0xc8	0xc9
0xca	0xcb
0xcb	0xcc
0xcc	0xcd
0xcd	0xce
0xce	0xcf
0xd0	0xd1
0xd1	0xd2
0xd2	0xd5
0xd5	0xd6
0xd6	0xd7
0xd7	0xd8
0xd8	0xd9
0xd9	0xda
0xda	0xdb
0xdb	0xdc
0xdc	0xe0
0xe0	0xe1
0xe1	0xe2
0xe2	0xe3
0xe3	0xe4
0xe4	0xe5
0xe5	0xe9
0xe9	0xea
0xea	0xeb
0xeb	0xec
0xec	0xed
0xed	0xee
0xee	0xef
0xef	0xf0
0xf0	0xf1
0xf1	0xf2
0xf2	0xf9
0xf9	0xfa
0xfa	0xfb
0xfc	0xfd
0xfd	0xfe
0xfe	0xff
0xff	0x102
0x102	0x103
0x103	0x104
0x104	0x105
0x105	0x106
0x106	0x107
0x107	0x108
0x108	0x109
0x109	0x10a
0x10a	0x10b
0x10c	0x10d
0x10d	0x111
0x111	0x115
0x115	0x116
0x116	0x117
0x117	0x118
0x118	0x119
0x119	0x11a
0x11a	0x11b
0x11b	0x11c
0x11d	0x11e
0x11e	0x11f
0x120	0x121
0x121	0x122
0x122	0x123
0x123	0x124
0x124	0x125
0x125	0x126
0x126	0x12e
0x12e	0x12f
0x12f	0x130
0x130	0x131
0x131	0x132
0x132	0x133
0x133	0x134
0x134	0x135
0x135	0x136
0x136	0x137
0x137	0x138
0x138	0x139
0x139	0x13a
0x13a	0x13b
0x13b	0x13c
0x13c	0x13d
0x13d	0x13e
0x13e	0x13f
0x13f	0x140
0x140	0x141
0x141	0x142
0x142	0x143
0x143	0x144
0x144	0x145
0x145	0x146
0x146	0x147
0x147	0x148
0x148	0x149
0x149	0x14a
0x14a	0x14d
0x14e	0x14f
0x14f	0x150
0x150	0x151
0x151	0x152
0x152	0x153
0x153	0x154
0x154	0x15c
0x15c	0x15d
0x15d	0x15e
0x15e	0x15f
0x15f	0x160
0x160	0x161
0x161	0x162
0x162	0x163
0x163	0x164
0x164	0x165
0x165	0x166
0x166	0x169
0x169	0x16d
0x16d	0x16e
0x16e	0x16f
0x16f	0x170
0x170	0x171
0x171	0x172
0x172	0x173
0x173	0x174
0x174	0x175
0x175	0x176
0x176	0x177
0x177	0x17b
0x17b	0x17c
0x17c	0x17d
0x17d	0x17e
0x17e	0x17f
0x17f	0x180
